t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
Candida_glabrata,Nakaseomyces_bacillisporus,Saccharomyces_mikatae,Tetrapisispora_blattae,0.37155963302752293,0.35015290519877673,0.2782874617737003,654
Candida_glabrata,Nakaseomyces_bacillisporus,Saccharomyces_mikatae,yHMPu5000035629_Yueomyces_sinensis,0.37003058103975534,0.35015290519877673,0.2798165137614679,654
Candida_glabrata,Nakaseomyces_bacillisporus,Saccharomyces_paradoxus,Saccharomyces_uvarum,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bacillisporus,Saccharomyces_paradoxus,Tetrapisispora_blattae,0.37155963302752293,0.35015290519877673,0.2782874617737003,654
Candida_glabrata,Nakaseomyces_bacillisporus,Saccharomyces_paradoxus,yHMPu5000035629_Yueomyces_sinensis,0.37003058103975534,0.35015290519877673,0.2798165137614679,654
Candida_glabrata,Nakaseomyces_bacillisporus,Saccharomyces_uvarum,Tetrapisispora_blattae,0.37003058103975534,0.35015290519877673,0.2798165137614679,654
Candida_glabrata,Nakaseomyces_bacillisporus,Saccharomyces_uvarum,yHMPu5000035629_Yueomyces_sinensis,0.37003058103975534,0.35015290519877673,0.2798165137614679,654
Candida_glabrata,Nakaseomyces_bacillisporus,Tetrapisispora_blattae,yHMPu5000035629_Yueomyces_sinensis,0.981651376146789,0.009174311926605505,0.009174311926605505,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Nakaseomyces_delphensis,0.010703363914373088,0.9678899082568807,0.021406727828746176,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Nakaseomyces_nivariensis,0.00764525993883792,0.9724770642201835,0.019877675840978593,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Saccharomyces_arboricola,0.9877675840978594,0.0045871559633027525,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Saccharomyces_cerevisiae,0.9877675840978594,0.0045871559633027525,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Saccharomyces_eubayanus,0.9877675840978594,0.0045871559633027525,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Saccharomyces_kudriavzevii,0.9877675840978594,0.0045871559633027525,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Saccharomyces_mikatae,0.9877675840978594,0.0045871559633027525,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Saccharomyces_paradoxus,0.9877675840978594,0.0045871559633027525,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Saccharomyces_uvarum,0.9877675840978594,0.0045871559633027525,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,Tetrapisispora_blattae,0.9892966360856269,0.0045871559633027525,0.0061162079510703364,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_castellii,yHMPu5000035629_Yueomyces_sinensis,0.9892966360856269,0.0045871559633027525,0.0061162079510703364,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Nakaseomyces_nivariensis,0.6926605504587156,0.16972477064220184,0.13761467889908258,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Saccharomyces_arboricola,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Saccharomyces_cerevisiae,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Saccharomyces_eubayanus,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Saccharomyces_kudriavzevii,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Saccharomyces_mikatae,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Saccharomyces_paradoxus,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Saccharomyces_uvarum,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,Tetrapisispora_blattae,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_delphensis,yHMPu5000035629_Yueomyces_sinensis,0.009174311926605505,0.019877675840978593,0.9709480122324159,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,Saccharomyces_arboricola,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,Saccharomyces_cerevisiae,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,Saccharomyces_eubayanus,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,Saccharomyces_kudriavzevii,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,Saccharomyces_mikatae,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,Saccharomyces_paradoxus,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,Saccharomyces_uvarum,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,Tetrapisispora_blattae,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Nakaseomyces_nivariensis,yHMPu5000035629_Yueomyces_sinensis,0.00764525993883792,0.016819571865443424,0.9755351681957186,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_arboricola,Saccharomyces_cerevisiae,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_arboricola,Saccharomyces_eubayanus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_arboricola,Saccharomyces_kudriavzevii,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_arboricola,Saccharomyces_mikatae,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_arboricola,Saccharomyces_paradoxus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_arboricola,Saccharomyces_uvarum,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_arboricola,Tetrapisispora_blattae,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_arboricola,yHMPu5000035629_Yueomyces_sinensis,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_cerevisiae,Saccharomyces_eubayanus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_cerevisiae,Saccharomyces_kudriavzevii,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_cerevisiae,Saccharomyces_mikatae,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_cerevisiae,Saccharomyces_paradoxus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_cerevisiae,Saccharomyces_uvarum,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_cerevisiae,Tetrapisispora_blattae,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_cerevisiae,yHMPu5000035629_Yueomyces_sinensis,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_eubayanus,Saccharomyces_kudriavzevii,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_eubayanus,Saccharomyces_mikatae,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_eubayanus,Saccharomyces_paradoxus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_eubayanus,Saccharomyces_uvarum,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_eubayanus,Tetrapisispora_blattae,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_eubayanus,yHMPu5000035629_Yueomyces_sinensis,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_kudriavzevii,Saccharomyces_mikatae,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_kudriavzevii,Saccharomyces_paradoxus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_kudriavzevii,Saccharomyces_uvarum,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_kudriavzevii,Tetrapisispora_blattae,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_kudriavzevii,yHMPu5000035629_Yueomyces_sinensis,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_mikatae,Saccharomyces_paradoxus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_mikatae,Saccharomyces_uvarum,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_mikatae,Tetrapisispora_blattae,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_mikatae,yHMPu5000035629_Yueomyces_sinensis,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_paradoxus,Saccharomyces_uvarum,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_paradoxus,Tetrapisispora_blattae,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_paradoxus,yHMPu5000035629_Yueomyces_sinensis,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_uvarum,Tetrapisispora_blattae,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Saccharomyces_uvarum,yHMPu5000035629_Yueomyces_sinensis,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_bracarensis,Tetrapisispora_blattae,yHMPu5000035629_Yueomyces_sinensis,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Nakaseomyces_nivariensis,0.9770642201834863,0.013761467889908258,0.009174311926605505,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Saccharomyces_arboricola,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Saccharomyces_cerevisiae,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Saccharomyces_eubayanus,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Saccharomyces_kudriavzevii,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Saccharomyces_mikatae,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Saccharomyces_paradoxus,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Saccharomyces_uvarum,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,Tetrapisispora_blattae,0.0045871559633027525,0.9892966360856269,0.0061162079510703364,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_delphensis,yHMPu5000035629_Yueomyces_sinensis,0.0045871559633027525,0.9892966360856269,0.0061162079510703364,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,Saccharomyces_arboricola,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,Saccharomyces_cerevisiae,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,Saccharomyces_eubayanus,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,Saccharomyces_kudriavzevii,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,Saccharomyces_mikatae,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,Saccharomyces_paradoxus,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,Saccharomyces_uvarum,0.0045871559633027525,0.9877675840978594,0.00764525993883792,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,Tetrapisispora_blattae,0.0045871559633027525,0.9892966360856269,0.0061162079510703364,654
Candida_glabrata,Nakaseomyces_castellii,Nakaseomyces_nivariensis,yHMPu5000035629_Yueomyces_sinensis,0.0045871559633027525,0.9892966360856269,0.0061162079510703364,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_arboricola,Saccharomyces_cerevisiae,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_arboricola,Saccharomyces_eubayanus,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_arboricola,Saccharomyces_kudriavzevii,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_arboricola,Saccharomyces_mikatae,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_arboricola,Saccharomyces_paradoxus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_arboricola,Saccharomyces_uvarum,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_arboricola,Tetrapisispora_blattae,0.40061162079510704,0.3149847094801223,0.28440366972477066,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_arboricola,yHMPu5000035629_Yueomyces_sinensis,0.40061162079510704,0.31345565749235477,0.28593272171253825,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_cerevisiae,Saccharomyces_eubayanus,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_cerevisiae,Saccharomyces_kudriavzevii,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_cerevisiae,Saccharomyces_mikatae,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_cerevisiae,Saccharomyces_paradoxus,1.0,0.0,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_cerevisiae,Saccharomyces_uvarum,0.9984709480122325,0.0015290519877675841,0.0,654
Candida_glabrata,Nakaseomyces_castellii,Saccharomyces_cerevisiae,Tetrapisispora_blattae,0.40061162079510704,0.3149847094801223,0.28440366972477066,654
